OBJECTID,MUNICIPALITE,USAGE,ADRESSE,DATE_CREATION,HAUTEUR,ALTITUDE_TOIT,TYPE,SUPERFICIE,GEOM,Suivit_JP 
241928,10043,Production et extraction de richesses naturelles,"1401, Saint-Germain (Boulevard le)",20061010,7.3766487,83.47471619,2,283.6557,Polygone,
241929,10043,Résidentielle,"1312, Saint-Germain (Boulevard le)",20061010,4.37047049,78.22327423,2,13.226,Polygone,
241930,10043,Production et extraction de richesses naturelles,"1349, Saint-Germain (Boulevard le)",20061010,2.8001589,82.07681274,2,23.84,Polygone,
241931,10043,, ,20061010,2.73140508,81.69386291,2,39.9925875,Polygone,
241932,10043,Production et extraction de richesses naturelles,"1324, Saint-Germain (Boulevard le)",20061010,5.52299236,85.01063538,2,150.0839,Polygone,
241933,10043,Résidentielle,"1314, Saint-Germain (Boulevard le)",20061010,2.08367407,81.2120285,2,29.7096,Polygone,
241934,10043,Résidentielle,"1312, Saint-Germain (Boulevard le)",20061010,2.29062643,80.20445251,2,13.5632,Polygone,
241935,10043,Résidentielle,"1312, Saint-Germain (Boulevard le)",20061010,2.54631125,81.54738617,2,27.5976625,Polygone,
241936,10043,Résidentielle,"1312, Saint-Germain (Boulevard le)",20160501,1.62615434,80.95174408,2,7.8379,Polygone,
241937,10043,Résidentielle,"1272, Saint-Germain (Boulevard le)",20061010,3.02405464,70.34266663,2,33.016620585,Polygone,
241938,10043,Résidentielle,"1262, Plage (Rue de la)",20160501,5.90311713,10.69623852,2,7.67453244,Polygone,
241939,10043,, ,20160501,0.67689301,5.01217079,2,6.7855309,Polygone,
241940,10043,"Transports, communications et services publics","170, Aéroport Sud",20061010,1.22918245,26.86862946,2,9.1613,Polygone,
241941,10043,"Transports, communications et services publics","170, Aéroport Sud",20061010,1.96708448,28.09364319,2,24.2468,Polygone,
241942,10043,"Transports, communications et services publics","170, Aéroport Sud",20061010,0.55934679,26.83377075,2,9.7325,Polygone,
241943,10043,"Transports, communications et services publics","170, Aéroport Sud",20061010,0.54190272,26.80625916,2,10.8845,Polygone,
241944,10043,"Transports, communications et services publics","170, Aéroport Sud",20160501,1.2599016,26.9144516,2,9.3799,Polygone,
241945,10043,Résidentielle,"706, Commandant (Rue du)",20061010,2.79643661,19.92603302,2,22.163,Polygone,
241946,10043,Services,"702, Commandant (Rue du)",20160501,2.36883492,19.380867,2,10.243,Polygone,
241947,10043,Résidentielle,"23, 9e (Avenue en)",20061010,2.70447597,19.04880524,2,10.9608,Polygone,
241948,10043,Résidentielle,"688, Marée (Rue de la)",20160501,2.91629984,9.89682007,2,46.20605622,Polygone,
241949,10043,Services,"675, Marée (Rue de la)",20160501,1.77844524,9.06987381,2,15.571618695,Polygone,
241950,10043,Résidentielle,"673, Marée (Rue de la)",20160501,5.44768267,12.34265804,2,12.80188564,Polygone,
241951,10043,Résidentielle,"682, Ressac (Rue du)",20061010,2.94355681,19.3157692,2,17.0834,Polygone,
241952,10043,Résidentielle,"706, Batelière (Rue de la)",20061010,2.62572882,19.13507462,2,8.6438,Polygone,
241953,10043,Résidentielle,"14, Lilas (Place des)",20160501,1.72860235,9.61445141,2,63.57872657,Polygone,
241954,10043,Résidentielle,"20, 7e (Avenue en)",20160501,2.56769303,18.53922081,2,9.181,Polygone,
241955,10043,Résidentielle,"15, 8e (Avenue en)",20160501,2.39059523,13.72838593,2,22.85959138,Polygone,
241956,10043,Résidentielle,"9, 8e (Avenue en)",20160501,1.6472499,8.97370338,2,13.83184639,Polygone,
241957,10043,Résidentielle,"13, 6e (Avenue en)",20160501,1.88055734,15.7975893,2,9.19557189,Polygone,
241958,10043,Résidentielle,"20, 6e (Avenue en)",20061010,2.55178769,18.99369431,2,16.9938,Polygone,
241959,10043,Résidentielle,"14, 6e (Avenue en)",20160501,0.14650897,13.98399735,2,7.75155794,Polygone,
241960,10043,Résidentielle,"12, 5e (Avenue en)",20061010,4.249293,14.16894817,2,5.9452,Polygone,
241961,10043,, ,20061010,2.44978057,9.42321491,2,11.5882,Polygone,
241962,10043,Résidentielle,"5, 5e (Avenue en)",20061010,4.9032637,12.59170341,2,11.1376,Polygone,
241963,10043,Résidentielle,"7, 5e (Avenue en)",20061010,2.44819524,10.74517441,2,17.0648,Polygone,
241964,10043,, ,20061010,2.40187331,12.69641876,2,47.49826094,Polygone,
241965,10043,Services,"23, 5e (Avenue en)",20061010,2.19741218,18.73471451,2,8.024,Polygone,
241966,10043,Résidentielle,"17, 4e (Avenue en)",20061010,2.40915469,13.84225655,2,46.6656,Polygone,
241967,10043,Résidentielle,"685, Rivage (Boulevard du)",20160501,2.51112608,8.28360271,2,18.84583207,Polygone,
241968,10043,Résidentielle,"689, Rivage (Boulevard du)",20061010,2.33986205,8.38053513,2,38.4444,Polygone,
241969,10043,Résidentielle,"686, Capitaine (Rue du)",20061010,2.73921559,8.90170097,2,51.7148,Polygone,
241970,10043,Résidentielle,"684, Capitaine (Rue du)",20061010,1.58694111,7.54936886,2,10.563,Polygone,
241971,10043,, ,20061010,3.14555764,9.08689785,2,41.2168,Polygone,
241972,10043,Résidentielle,"690, Capitaine (Rue du)",20160501,1.71838119,7.76760197,2,16.13636692,Polygone,
241973,10043,Résidentielle,"597, Frégate (Rue de la)",20061010,1.57477,10.82995987,2,6.7641,Polygone,
241974,10043,Résidentielle,"591, Frégate (Rue de la)",20061010,1.48641867,11.47032928,2,12.4402,Polygone,
241975,10043,Résidentielle,"596, Voiliers (Rue des)",20061010,3.60387505,16.06390953,2,52.8105,Polygone,
241976,10043,Résidentielle,"593, Frégate (Rue de la)",20061010,2.34813026,12.007967,2,24.811372,Polygone,
241977,10043,Résidentielle,"598, Voiliers (Rue des)",20061010,3.75865851,15.77937794,2,47.6339,Polygone,
241978,10043,Résidentielle,"595, Frégate (Rue de la)",20061010,2.34854156,11.75513172,2,21.211506,Polygone,
241979,10043,Résidentielle,"600, Voiliers (Rue des)",20061010,2.45671698,16.15259933,2,9.5055216,Polygone,
241980,10043,Résidentielle,"602, Voiliers (Rue des)",20061010,2.58780869,16.41421318,2,11.66367302,Polygone,
241981,10043,Résidentielle,"604, Voiliers (Rue des)",20061010,3.13865054,16.96189499,2,27.4952,Polygone,
241982,10043,Résidentielle,"601 - 603, Frégate (Rue de la)",20061010,2.47065735,12.61081409,2,35.227615,Polygone,
241983,10043,Résidentielle,"632, Voiliers (Rue des)",20061010,2.88526358,16.03269005,2,10.432,Polygone,
241984,10043,Résidentielle,"634, Voiliers (Rue des)",20061010,2.99176865,15.66204643,2,12.9829,Polygone,
241985,10043,Résidentielle,"631, Frégate (Rue de la)",20160501,2.30271654,11.89351654,2,19.362004875,Polygone,
241986,10043,Résidentielle,"630, Voiliers (Rue des)",20160501,1.50235899,11.87635899,2,6.1245,Polygone,
241987,10043,Résidentielle,"629, Frégate (Rue de la)",20160501,1.97811696,11.61206818,2,8.673572,Polygone,
241988,10043,, ,20160501,2.02192213,12.53301525,2,32.0807472,Polygone,
241989,10043,Résidentielle,"620, Voiliers (Rue des)",20061010,4.6945535,16.99974251,2,46.82285,Polygone,
241990,10043,Résidentielle,"611, Frégate (Rue de la)",20061010,2.42382202,12.61763859,2,67.9661,Polygone,
241991,10043,Résidentielle,"610, Voiliers (Rue des)",20061010,4.89418458,18.31243134,2,66.0177,Polygone,
241992,10043,Résidentielle,"10, 2e (Avenue en)",20061010,2.46625528,16.29140091,2,10.099,Polygone,
241993,10043,Résidentielle,"623, Voiliers (Rue des)",20061010,2.33864593,17.70908928,2,6.9044,Polygone,
241994,10043,, ,20061010,2.28453443,17.67108345,2,17.9636,Polygone,
241995,10043,Résidentielle,"627, Voiliers (Rue des)",20061010,2.83115533,18.29332924,2,10.7503,Polygone,
241996,10043,Résidentielle,"589, Chalutier (Rue du)",20160501,2.4831455,10.17022514,2,31.808167,Polygone,
241997,10043,Résidentielle,"593, Chalutier (Rue du)",20061010,2.94199765,10.45361614,2,76.4036,Polygone,
241998,10043,Résidentielle,"600, Frégate (Rue de la)",20160501,2.16692465,10.33537292,2,11.8659242,Polygone,
241999,10043,Résidentielle,"636, Frégate (Rue de la)",20160501,2.87826068,10.40218925,2,34.290804,Polygone,
242000,10043,Résidentielle,"11, 3e (Avenue en)",20160501,2.10379185,9.731493,2,17.86520028,Polygone,
242001,10043,Résidentielle,"631, Saint-Germain (Rue)",20061010,8.85875336,14.99405098,2,8.6897,Polygone,
242002,10043,Résidentielle,"629, Saint-Germain (Rue)",20061010,3.53093616,8.89694881,2,44.8584,Polygone,
242003,10043,Résidentielle,"587 - 589, Saint-Germain (Rue)",20160501,3.4566214,8.57735825,2,87.01507954,Polygone,
242004,10043,, ,20061010,3.29972456,8.81322861,2,62.7808,Polygone,
242005,10043,Services,"601, Voiliers (Rue des)",20061010,2.00709873,18.13380814,2,10.3604,Polygone,
242006,10043,Immeubles non exploités et étendues d'eau,"599, Voiliers (Rue des)",20061010,12.9698375,29.24566078,2,4030.5246,Polygone,
242007,10043,Commerciale,"0, Quai (Avenue du)",20061010,3.05766993,6.92152262,2,49.95515,Polygone,
242008,10043,"Culturelle, récréative et de loisirs","1, Quai (Avenue du)",20061010,2.53608655,5.97129488,2,34.8744,Polygone,
242009,10043,, ,20160501,1.89541535,5.95439196,2,39.469636965,Polygone,
242010,10043,, ,20061010,3.48243663,7.23056459,2,67.6165,Polygone,
242011,10043,Résidentielle,"602, Saint-Germain (Rue)",20061010,1.20631723,5.31293488,2,3.3212,Polygone,
242012,10043,Résidentielle,"572 - 574, Saint-Germain  (Rue)",20061010,3.21664184,7.57194138,2,70.772,Polygone,
242013,10043,Commerciale,"570, Saint-Germain  (Rue)",20061010,2.64586528,6.80739117,2,59.912,Polygone,
242014,10043,, ,20061010,3.13692426,8.24865437,2,34.09575,Polygone,
242015,10043,Résidentielle,"241, Domaine (Rue du)",20061010,-0.88907193,49.16044998,4,57.12472176375,Polygone,
242016,10043,Résidentielle,"233, Domaine (Rue du)",20061010,-0.31699813,48.6172142,4,54.2916,Polygone,
242017,10043,Résidentielle,"248, Domaine (Rue du)",20061010,3.40785505,54.50408936,4,45.0189,Polygone,
242018,10043,Résidentielle,"607, Saint-Germain (Boulevard le)",20061010,-0.36841293,44.49958038,4,48.02015,Polygone,
242019,10043,Résidentielle,"241, Henri-Jacob (Rue)",20061010,-1.37683241,48.07426071,4,97.34855,Polygone,
242020,10043,Résidentielle,"242, Coteau (Rue du)",20061010,-0.22284054,43.84302902,4,42.43076547,Polygone,
242021,10043,Résidentielle,"173, Sapinière Nord (Rue de la)",20061010,-0.5736811,20.44877243,4,33.19745,Polygone,
242022,10043,Résidentielle,"200, Érables (Rue des)",20061010,-0.58883338,32.79528427,4,68.24,Polygone,
242023,10043,Résidentielle,"397, Bosquet (Rue du)",20061010,-0.81373294,45.27498627,4,67.75975,Polygone,
242024,10043,Résidentielle,"230, Sapinière Sud (Rue de la)",20061010,-1.11608214,49.16728592,4,70.0837,Polygone,
242025,10043,Résidentielle,"183, Hêtres (Rue des)",20061010,-0.04018516,35.93452072,4,46.22465,Polygone,
242026,10043,Résidentielle,"988, Saint-Germain (Boulevard le)",20061010,2.47876302,32.21069717,2,21.9609,Polygone,
242027,10043,Services,"41, 3e Est (Rue)",20061010,-0.22092905,37.5655098,4,42.7448,Polygone,
242028,10043,Résidentielle,"242, Sainte-Marie (Rue)",20160501,0.10915089,7.82978725,4,53.553522,Polygone,
242029,10043,Résidentielle,"488, Esplanade (Rue de l')",20061010,-0.54022743,29.80992126,4,36.5442,Polygone,
242030,10043,Résidentielle,"603, Thomas-Taschereau (Rue)",20061010,0.40492512,28.36380959,4,49.4826,Polygone,
242031,10043,Résidentielle,"594, Thomas-Taschereau (Rue)",20061010,-0.67394766,27.21815491,4,56.5651,Polygone,
242032,10043,Résidentielle,"554, Savane (Rue de la)",20061010,0.75427175,24.81343842,4,39.23525,Polygone,
242033,10043,Résidentielle,"338, Saules (Montée des)",20061010,0.71348913,101.48753357,4,45.97765,Polygone,
242034,10043,Résidentielle,"362, Saules (Montée des)",20061010,-0.09590282,97.60670471,4,72.9284,Polygone,
242035,10043,Résidentielle,"290, Saules (Montée des)",20061010,-0.02316839,101.8151474,4,58.72569753,Polygone,
242036,10043,Résidentielle,"206, Bouleaux (Rue des)",20160501,4.55292613,57.29314041,2,8.01535,Polygone,
242037,10043,Résidentielle,"206, Bouleaux (Rue des)",20061010,0.47810959,53.57585526,4,48.92095,Polygone,
242038,10043,Résidentielle,"371, PRÉS E (Chemin des)",20061010,-666,-666,2,110.3896277,Polygone,
242039,10043,Résidentielle,"396, Prés E (Chemin des)",20061010,-666,-666,2,649.99795757,Polygone,
242040,10043,Résidentielle,"215, Arthur-Canuel (Chemin)",20061010,-666,-666,2,74.285082355,Polygone,
242041,10043,Immeubles non exploités et étendues d'eau,"0, Arthur-Canuel (Chemin)",20061010,137.13748169,137.13748169,2,44.7686,Polygone,
242042,10043,Résidentielle,"630, Cathédrale (Avenue de la)",20061010,146.65989685,146.65989685,2,31.7304,Polygone,
242043,10043,Résidentielle,"12, Sommet Est (Chemin du)",20061010,3.44914886,93.64051056,2,22.2854,Polygone,
242044,10043,Résidentielle,"144, Sommet Ouest (Chemin du)",20160501,2.02186393,109.66156006,2,37.046461715,Polygone,
242045,10043,Résidentielle,"28, Gascogne (Rue de la)",20061010,2.40656501,74.5725174,2,7.3202,Polygone,
242046,10043,Résidentielle,"44, Flandres (Rue des)",20160501,2.22203683,67.00640869,2,5.36156425,Polygone,
242047,10043,Résidentielle,"28, Flandres (Rue des)",20061010,0.07891684,64.77361298,2,10.3728,Polygone,
242048,10043,Résidentielle,"39, Gascogne (Rue de la)",20061010,2.4906053,81.61502838,2,8.2416,Polygone,
242049,10043,Résidentielle,"48, Auvergne Sud (Rue de l')",20160501,8.35933693,68.00730896,2,10.361340925,Polygone,
242050,10043,Résidentielle,"33, Touraine (Rue de la)",20160501,2.57490106,72.14192963,2,10.8176536,Polygone,
242051,10043,, ,20061010,2.16207274,73.52461243,2,11.3174,Polygone,
242052,10043,Résidentielle,"525, Cathédrale (Avenue de la)",20061010,2.51251778,68.67469788,2,12.7356,Polygone,
242053,10043,, ,20160501,1.08128483,65.60913849,2,7.5256,Polygone,
242054,10043,Résidentielle,"231, Normandie (Rue de la)",20160501,2.25103174,68.24787903,2,15.374,Polygone,
242055,10043,Résidentielle,"493, Cathédrale (Avenue de la)",20160501,1.88804831,58.19149017,2,9.669108185,Polygone,
242056,10043,, ,20160501,2.75678821,58.03284454,2,10.4076,Polygone,
242057,10043,Résidentielle,"482, 15e Ouest (Rue)",20160501,1.74953219,55.134758,2,7.48310807,Polygone,
242058,10043,Résidentielle,"483, Monseigneur-Courchesne (Rue)",20061010,3.24409654,56.46217346,2,11.0748,Polygone,
242059,10043,Résidentielle,"39, 15e Ouest (Rue)",20061010,5.69372744,56.73892975,2,6.6164,Polygone,
242060,10043,Résidentielle,"469, Monseigneur-Courchesne (Rue)",20160501,1.51355362,52.63369751,2,5.289144865,Polygone,
242061,10043,Résidentielle,"473, 15e Ouest (Rue)",20160501,1.80249973,53.08620834,2,8.561723985,Polygone,
242062,10043,Résidentielle,"477, 15e Ouest (Rue)",20061010,2.6954993,54.56879044,2,7.364,Polygone,
242063,10043,Résidentielle,"465, 15e Ouest (Rue)",20160501,2.88206099,53.39754486,2,56.35050124,Polygone,
242064,10043,Résidentielle,"53, 14e Ouest (Rue)",20160501,1.51314505,51.67297745,2,6.7822,Polygone,
242065,10043,Résidentielle,"42, 15e Ouest (Rue)",20160501,2.50610841,53.07268906,2,8.47922084,Polygone,
242066,10043,Résidentielle,"15, 14e Ouest (Rue)",20160501,1.66501119,53.13682938,2,11.101588875,Polygone,
242067,10043,Résidentielle,"13, 14e Est (Rue)",20061010,2.5545107,56.32224655,2,16.9414,Polygone,
242068,10043,Résidentielle,"28, 15e Est (Rue)",20061010,2.15130555,57.08584213,2,14.235,Polygone,
242069,10043,Résidentielle,"36, 15e Est (Rue)",20160501,1.96198059,57.18984222,2,10.53017564,Polygone,
242070,10043,Résidentielle,"40, 15e Est (Rue)",20160501,2.72596902,58.24341583,2,11.032,Polygone,
242071,10043,Résidentielle,"24, 14e Est (Rue)",20061010,2.59905162,57.19458008,2,11.95871798,Polygone,
242072,10043,Résidentielle,"14, 14e Est (Rue)",20160501,2.85341658,57.00545883,2,5.773307,Polygone,
242073,10043,Résidentielle,"50, 16e Est (Rue)",20160501,1.62093695,57.82912445,2,5.519205695,Polygone,
242074,10043,Résidentielle,"56, 16e Est (Rue)",20061010,1.48102079,57.75010681,2,6.7008,Polygone,
242075,10043,Résidentielle,"478, Cathédrale (Avenue de la)",20160501,3.80186301,58.32893372,2,22.17997259,Polygone,
242076,10043,Résidentielle,"45, 16e Est (Rue)",20160501,2.06454051,58.24196625,2,6.8032,Polygone,
242077,10043,Résidentielle,"50, 17e Est (Rue)",20160501,1.81118039,58.12474823,2,11.325825,Polygone,
242078,10043,Résidentielle,"42, Bretagne (Rue de la)",20160501,6.61441262,65.62657928,2,8.482976,Polygone,
242079,10043,Résidentielle,"38, Bretagne (Rue de la)",20061010,3.37521839,62.92832184,2,12.13991642,Polygone,
242080,10043,Résidentielle,"46, Touraine (Rue de la)",20160501,2.18529097,67.70078278,2,15.714826855,Polygone,
242081,10043,Résidentielle,"516, Touraine (Rue de la)",20160501,1.38003912,62.01259232,2,6.8388,Polygone,
242082,10043,Résidentielle,"99, Touraine (Rue de la)",20061010,1.95322585,71.31962585,2,11.6824,Polygone,
242083,10043,Résidentielle,"542, Pierre-Laporte (Rue)",20061010,3.00824027,93.99772644,2,21.653,Polygone,
242084,10043,Résidentielle,"172, Beauregard (Rue)",20061010,3.05819332,105.65966797,2,11.8812,Polygone,
242085,10043,Résidentielle,"539, Pierre-Laporte (Rue)",20061010,2.76770471,94.75380707,2,12.9357261,Polygone,
242086,10043,Résidentielle,"515, Pierre-Laporte (Rue)",20061010,3.91953273,72.31707764,2,10.096038375,Polygone,
242087,10043,Résidentielle,"83, Adolphe-Tremblay (Rue)",20160501,0.90339483,60.22503662,2,6.45419697,Polygone,
242088,10043,Résidentielle,"114, Normandie (Rue de la)",20160501,2.35345493,66.54136658,2,8.88992485,Polygone,
242089,10043,Résidentielle,"152, Normandie (Rue de la)",20061010,3.22806804,68.62033081,2,13.6196,Polygone,
242090,10043,Résidentielle,"189, Monseigneur-Carbonneau (Rue)",20061010,2.45340833,65.36381531,2,9.8,Polygone,
242091,10043,Résidentielle,"183, Monseigneur-Carbonneau (Rue)",20061010,1.9418031,64.67427063,2,10.2076,Polygone,
242092,10043,Résidentielle,"155, Adolphe-Tremblay (Rue)",20061010,2.00845527,64.37689972,2,10.5046,Polygone,
