ï»¿id,municipalite,numero,proprio,longitude,latitude,geom 
37796,94068,J-JE-59441,Public,-71.22144907226878,48.415130437721075,POINT (-71.22144907226878 48.415130437721075)
37797,94068,C-GS-51049,Public,-70.98130294542106,48.44215049231142,POINT (-70.98130294542106 48.44215049231142)
37798,94068,L-38718,Public,-71.03104307009148,48.343808095827974,POINT (-71.03104307009148 48.343808095827974)
37799,94068,J-JE-53184,Public,-71.22991679699804,48.41171573400314,POINT (-71.22991679699804 48.41171573400314)
37800,94068,C-PO-50393,Public,-71.09230682647333,48.433254918090626,POINT (-71.09230682647333 48.433254918090626)
37801,94068,C-GS-51010,Public,-71.0552861549807,48.42674358498922,POINT (-71.0552861549807 48.42674358498922)
37802,94068,J-K-58129,Public,-71.242996849407,48.423597795503355,POINT (-71.242996849407 48.423597795503355)
37803,94068,L-38716,Public,-71.03894375109242,48.336220888589715,POINT (-71.03894375109242 48.336220888589715)
37804,94068,C-GS-50988,Public,-71.0326643642033,48.430398602442565,POINT (-71.0326643642033 48.430398602442565)
37805,94068,J-K-53140,Public,-71.23245764725338,48.43124668569511,POINT (-71.23245764725338 48.43124668569511)
37806,94068,B-BA-31486,Public,-70.89232479232062,48.34411544396594,POINT (-70.89232479232062 48.34411544396594)
37807,94068,C-PN-48350,Public,-71.10252491238856,48.45347400761085,POINT (-71.10252491238856 48.45347400761085)
37808,94068,S-SN-39644,Public,-71.26700910797108,48.50559936475703,POINT (-71.26700910797108 48.50559936475703)
37809,94068,J-JO-57401,Public,-71.30331468061297,48.393625166571695,POINT (-71.30331468061297 48.393625166571695)
37810,94068,C-PE-46716,Public,-71.06120006612178,48.404634367342524,POINT (-71.06120006612178 48.404634367342524)
37811,94068,B-PA-30684,Public,-70.88232598576883,48.321196184388675,POINT (-70.88232598576883 48.321196184388675)
37812,94068,J-PH-59920,Public,-71.17795254693651,48.40395494684111,POINT (-71.17795254693651 48.40395494684111)
37813,94068,C-PO-58156,Public,-71.10223384211238,48.41222597366958,POINT (-71.10223384211238 48.41222597366958)
37814,94068,C-PN-50013,Public,-71.05365543629064,48.45598143484012,POINT (-71.05365543629064 48.45598143484012)
37815,94068,C-PE-46706,Public,-71.06236044119011,48.400119157347696,POINT (-71.06236044119011 48.400119157347696)
37816,94068,C-GN-50323,Public,-71.0584238507095,48.43931080777192,POINT (-71.0584238507095 48.43931080777192)
37817,94068,C-GS-50985,Public,-71.04324515661875,48.42919792429501,POINT (-71.04324515661875 48.42919792429501)
37818,94068,C-PE-46510,Public,-71.08507577952001,48.4052219986413,POINT (-71.08507577952001 48.4052219986413)
37819,94068,J-PH-53858,Public,-71.14163264543235,48.40261374766767,POINT (-71.14163264543235 48.40261374766767)
37820,94068,C-PE-46879,Public,-71.04767149066777,48.42267437726164,POINT (-71.04767149066777 48.42267437726164)
37821,94068,C-PE-46525,Public,-71.0830766460043,48.412148455879716,POINT (-71.0830766460043 48.412148455879716)
37822,94068,C-PE-46533,Public,-71.08085802399287,48.39822811833171,POINT (-71.08085802399287 48.39822811833171)
37823,94068,C-PE-46693,Public,-71.06502102160677,48.41596650145061,POINT (-71.06502102160677 48.41596650145061)
37824,94068,J-PH-53802,Public,-71.1525048149231,48.4031734546788,POINT (-71.1525048149231 48.4031734546788)
37825,94068,B-BA-31299,Public,-70.89420071957008,48.337980895165074,POINT (-70.89420071957008 48.337980895165074)
37826,94068,C-PE-46602,Public,-71.07366614713341,48.390772265770025,POINT (-71.07366614713341 48.390772265770025)
37827,94068,C-PE-50590,Public,-71.13127253827665,48.37195656155958,POINT (-71.13127253827665 48.37195656155958)
37828,94068,C-PE-49796,Public,-70.96163773047272,48.38075342466924,POINT (-70.96163773047272 48.38075342466924)
37829,94068,C-PO-58823,Public,-71.09400531167135,48.431610538812556,POINT (-71.09400531167135 48.431610538812556)
37830,94068,C-PE-50827,Public,-71.09483535932769,48.406210663947945,POINT (-71.09483535932769 48.406210663947945)
37831,94068,J-JO-52653,Public,-71.26041099652875,48.42902437204034,POINT (-71.26041099652875 48.42902437204034)
37832,94068,C-PE-46473,Public,-71.09017394649908,48.398535969925895,POINT (-71.09017394649908 48.398535969925895)
37833,94068,S-SS-39393,Public,-71.2637215932637,48.46546831199125,POINT (-71.2637215932637 48.46546831199125)
37834,94068,C-PN-5080,Public,-71.05583356756486,48.46279274518299,POINT (-71.05583356756486 48.46279274518299)
37835,94068,B-BA-31833,Public,-70.93025996420829,48.33184899048624,POINT (-70.93025996420829 48.33184899048624)
37836,94068,C-PE-58311,Public,-71.07954750886664,48.39270796316354,POINT (-71.07954750886664 48.39270796316354)
37837,94068,C-PE-46618,Public,-71.07295420317176,48.416062180986266,POINT (-71.07295420317176 48.416062180986266)
37838,94068,C-PE-46750,Public,-71.05842018257675,48.422510293426214,POINT (-71.05842018257675 48.422510293426214)
37839,94068,PRC-PE-51111,PrivÃ©,-71.06681035639527,48.39779191224849,POINT (-71.06681035639527 48.39779191224849)
37840,94068,J-PH-28445,Public,-71.21500703752066,48.418427885443165,POINT (-71.21500703752066 48.418427885443165)
37841,94068,C-PE-28403,Public,-71.13730711443773,48.39845066713004,POINT (-71.13730711443773 48.39845066713004)
37842,94068,C-GS-28417,Public,-71.05054741391987,48.42513342810158,POINT (-71.05054741391987 48.42513342810158)
37843,94068,C-PE-28406,Public,-71.05151792723409,48.4225234361885,POINT (-71.05151792723409 48.4225234361885)
37844,94068,PRB-BA-14316,PrivÃ©,-70.98615646418105,48.34347591284025,POINT (-70.98615646418105 48.34347591284025)
37845,94068,C-PE-28456,Public,-71.05869521154654,48.407557612844364,POINT (-71.05869521154654 48.407557612844364)
37846,94068,J-PH-63071,Public,-71.1832537134641,48.40599273149838,POINT (-71.1832537134641 48.40599273149838)
37847,94068,C-PN-63094,Public,-71.05553594991713,48.4481338922893,POINT (-71.05553594991713 48.4481338922893)
37848,94068,C-GS-50199,Public,-71.05663723662806,48.425172124209915,POINT (-71.05663723662806 48.425172124209915)
37849,94068,L-63116,Public,-71.14945616163736,48.311415100842794,POINT (-71.14945616163736 48.311415100842794)
37850,94068,PRC-GS-28383,PrivÃ©,-71.04930989961863,48.42648896196969,POINT (-71.04930989961863 48.42648896196969)
37851,94068,PRC-GS-62984,PrivÃ©,-71.03467367736205,48.43029376919018,POINT (-71.03467367736205 48.43029376919018)
37852,94068,PRJ-JE-22441,PrivÃ©,-71.25234445921663,48.41546978122759,POINT (-71.25234445921663 48.41546978122759)
37853,94068,J-JO-62838,Public,-71.30056018416853,48.423235537049955,POINT (-71.30056018416853 48.423235537049955)
37854,94068,L-63112,Public,-71.14512199385607,48.312192745999276,POINT (-71.14512199385607 48.312192745999276)
37855,94068,PRB-BA-14315,PrivÃ©,-70.98690413726969,48.34260932787663,POINT (-70.98690413726969 48.34260932787663)
37856,94068,J-JE-28527,Public,-71.21962660632657,48.40516138007909,POINT (-71.21962660632657 48.40516138007909)
37857,94068,J-PB-62807,Public,-71.20884900798224,48.43402660083404,POINT (-71.20884900798224 48.43402660083404)
37858,94068,C-PE-28408,Public,-71.05074828657001,48.423338729449796,POINT (-71.05074828657001 48.423338729449796)
37859,94068,C-PE-28424,Public,-71.08812399656189,48.381122075919464,POINT (-71.08812399656189 48.381122075919464)
37860,94068,C-PN-62938,Public,-71.1056722556876,48.463057407901246,POINT (-71.1056722556876 48.463057407901246)
37861,94068,B-BA-62865,Public,-70.89008176451308,48.34465740385027,POINT (-70.89008176451308 48.34465740385027)
37862,94068,L-63118,Public,-71.15174651931981,48.31142498981465,POINT (-71.15174651931981 48.31142498981465)
37863,94068,C-PN-28513,Public,-71.0567091052637,48.46140031847028,POINT (-71.0567091052637 48.46140031847028)
37864,94068,J-JE-63064,Public,-71.27018776679618,48.37790106091631,POINT (-71.27018776679618 48.37790106091631)
37865,94068,J-JE-63059,Public,-71.26126503028838,48.40370019190448,POINT (-71.26126503028838 48.40370019190448)
37866,94068,C-PN-62936,Public,-71.10596662681311,48.46265743211249,POINT (-71.10596662681311 48.46265743211249)
37867,94068,B-PA-28440,Public,-70.89990823684631,48.31695643124028,POINT (-70.89990823684631 48.31695643124028)
37868,94068,PRB-BA-14321,PrivÃ©,-70.9876746728072,48.34418450819978,POINT (-70.9876746728072 48.34418450819978)
37869,94068,B-PA-63191,Public,-70.89343917590378,48.3287191551139,POINT (-70.89343917590378 48.3287191551139)
37870,94068,B-BA-62858,Public,-70.88882267815359,48.346639350255955,POINT (-70.88882267815359 48.346639350255955)
37871,94068,J-PH-28617,Public,-71.21349285729694,48.41801538010044,POINT (-71.21349285729694 48.41801538010044)
37872,94068,C-PE-20010,Public,-71.04231012491528,48.368003285501985,POINT (-71.04231012491528 48.368003285501985)
37873,94068,J-K-28465,Public,-71.23445496838048,48.42165103936931,POINT (-71.23445496838048 48.42165103936931)
37874,94068,J-PH-62893,Public,-71.17907283934376,48.40342579315663,POINT (-71.17907283934376 48.40342579315663)
37875,94068,BR_J-PH-2838,Public,-71.15374504292686,48.40085371682523,POINT (-71.15374504292686 48.40085371682523)
37876,94068,L-63110,Public,-71.14329919077697,48.312718225556665,POINT (-71.14329919077697 48.312718225556665)
37877,94068,J-JE-28389,Public,-71.23676747926258,48.41196635244728,POINT (-71.23676747926258 48.41196635244728)
37878,94068,PRB-PA-28401,PrivÃ©,-70.90091670072545,48.329565483181504,POINT (-70.90091670072545 48.329565483181504)
37879,94068,C-PE-28184,Public,-71.03954748315876,48.37117072456803,POINT (-71.03954748315876 48.37117072456803)
37880,94068,C-PE-28645,Public,-71.13593330209213,48.40024032488669,POINT (-71.13593330209213 48.40024032488669)
37881,94068,B-BA-62860,Public,-70.88941519569127,48.3455152585746,POINT (-70.88941519569127 48.3455152585746)
37882,94068,C-PN-28507,Public,-71.05711235253807,48.46043647876032,POINT (-71.05711235253807 48.46043647876032)
37883,94068,PRJ-JE-62967,PrivÃ©,-71.28308523002208,48.37315798128796,POINT (-71.28308523002208 48.37315798128796)
37884,94068,L-28635,Public,-71.11753001375746,48.3069867994226,POINT (-71.11753001375746 48.3069867994226)
37885,94068,L-63123,Public,-71.15595011559743,48.310571569780066,POINT (-71.15595011559743 48.310571569780066)
37886,94068,L-58280,Public,-71.14502205877815,48.33552907278054,POINT (-71.14502205877815 48.33552907278054)
37887,94068,C-PE-21434,Public,-71.04079462877198,48.36964021405239,POINT (-71.04079462877198 48.36964021405239)
37888,94068,C-PE-28623,Public,-71.12024767410142,48.38672002342593,POINT (-71.12024767410142 48.38672002342593)
37889,94068,C-PN-28402,Public,-71.05816644845017,48.460537048637576,POINT (-71.05816644845017 48.460537048637576)
37890,94068,J-PH-28426,Public,-71.14722096082492,48.396832990598746,POINT (-71.14722096082492 48.396832990598746)
37891,94068,L-63120,Public,-71.15365280276002,48.31143935507045,POINT (-71.15365280276002 48.31143935507045)
37892,94068,PRB-BA-14319,PrivÃ©,-70.98687336945854,48.34442174610539,POINT (-70.98687336945854 48.34442174610539)
37893,94068,J-PH-28458,Public,-71.18513641070768,48.410212276880515,POINT (-71.18513641070768 48.410212276880515)
37894,94068,L-63114,Public,-71.14770514200983,48.311608813792894,POINT (-71.14770514200983 48.311608813792894)
37895,94068,B-PA-28457,Public,-70.88583526229601,48.32714092353571,POINT (-70.88583526229601 48.32714092353571)
37896,94068,L-28641,Public,-71.11908865757255,48.30709858078622,POINT (-71.11908865757255 48.30709858078622)
37897,94068,C-PE-28425,Public,-71.08887693083594,48.38149309204357,POINT (-71.08887693083594 48.38149309204357)
37898,94068,C-PO-62827,Public,-71.08841526977083,48.43038920125975,POINT (-71.08841526977083 48.43038920125975)
37899,94068,PRB-BA-14494,PrivÃ©,-70.83289807151615,48.40071920201046,POINT (-70.83289807151615 48.40071920201046)
37900,94068,C-PE-28404,Public,-71.13798525823535,48.39963923356014,POINT (-71.13798525823535 48.39963923356014)
37901,94068,L-28631,Public,-71.11822133896884,48.30793348817709,POINT (-71.11822133896884 48.30793348817709)
37902,94068,C-PN-63182,Public,-71.05714770156551,48.46293748697165,POINT (-71.05714770156551 48.46293748697165)
37903,94068,C-PE-28410,Public,-71.04950022193705,48.42280848157791,POINT (-71.04950022193705 48.42280848157791)
37904,94068,PRJ-JE-28376,PrivÃ©,-71.25443896395618,48.396671951638154,POINT (-71.25443896395618 48.396671951638154)
37905,94068,C-GS-28422,Public,-71.06044297926162,48.426418009642646,POINT (-71.06044297926162 48.426418009642646)
37906,94068,C-PE-28001,Public,-71.04791320239819,48.36350547862435,POINT (-71.04791320239819 48.36350547862435)
37907,94068,PRJ-JE-28391,PrivÃ©,-71.22757785558221,48.41232927345662,POINT (-71.22757785558221 48.41232927345662)
37908,94068,J-PH-28460,Public,-71.1870301143689,48.41103373204169,POINT (-71.1870301143689 48.41103373204169)
37909,94068,PRB-BA-14312,PrivÃ©,-70.98701254246413,48.34349477657223,POINT (-70.98701254246413 48.34349477657223)
37910,94068,J-JO-63053,Public,-71.28635057988245,48.4179205272625,POINT (-71.28635057988245 48.4179205272625)
37911,94068,C-GN-49988,Public,-71.06432062571939,48.4394619189908,POINT (-71.06432062571939 48.4394619189908)
37912,94068,L-38658,Public,-71.14925038748325,48.350194489615035,POINT (-71.14925038748325 48.350194489615035)
37913,94068,C-PN-48362,Public,-71.095612086113,48.446872539934155,POINT (-71.095612086113 48.446872539934155)
37914,94068,C-GS-45410,Public,-71.06886051642869,48.42416798987475,POINT (-71.06886051642869 48.42416798987475)
37915,94068,J-JE-52942,Public,-71.24327627039229,48.40726518387988,POINT (-71.24327627039229 48.40726518387988)
37916,94068,J-PH-53445,Public,-71.19177002793741,48.41674093145822,POINT (-71.19177002793741 48.41674093145822)
37917,94068,J-JO-57237,Public,-71.25869470799674,48.42280633812791,POINT (-71.25869470799674 48.42280633812791)
37918,94068,C-PE-59539,Public,-71.05363878320902,48.394406070600375,POINT (-71.05363878320902 48.394406070600375)
37919,94068,J-PH-53324,Public,-71.20458344653127,48.41395070839573,POINT (-71.20458344653127 48.41395070839573)
37920,94068,B-PA-30566,Public,-70.87794605111715,48.32503544904452,POINT (-70.87794605111715 48.32503544904452)
37921,94068,J-JE-57746,Public,-71.24720049908913,48.4085678111611,POINT (-71.24720049908913 48.4085678111611)
37922,94068,J-PH-58125,Public,-71.15859732620532,48.39631342935719,POINT (-71.15859732620532 48.39631342935719)
37923,94068,J-PH-53759,Public,-71.16528042296987,48.39952790553696,POINT (-71.16528042296987 48.39952790553696)
37924,94068,J-JE-57415,Public,-71.2506618834434,48.39673838904339,POINT (-71.2506618834434 48.39673838904339)
37925,94068,J-K-52973,Public,-71.24180915042044,48.42635111889958,POINT (-71.24180915042044 48.42635111889958)
37926,94068,C-PE-46488,Public,-71.0874525082564,48.39870279370872,POINT (-71.0874525082564 48.39870279370872)
37927,94068,C-PO-49358,Public,-71.0913700699847,48.42540359094706,POINT (-71.0913700699847 48.42540359094706)
37928,94068,C-GN-45439,Public,-71.06493716723155,48.43975775950683,POINT (-71.06493716723155 48.43975775950683)
37929,94068,C-PE-47021,Public,-71.02215330362384,48.41933935523025,POINT (-71.02215330362384 48.41933935523025)
37930,94068,C-PE-46868,Public,-71.04964015085096,48.40935404447576,POINT (-71.04964015085096 48.40935404447576)
37931,94068,L-38652,Public,-71.15031151913087,48.35692949775448,POINT (-71.15031151913087 48.35692949775448)
37932,94068,J-JE-61111,Public,-71.25469550693796,48.41008869563438,POINT (-71.25469550693796 48.41008869563438)
37933,94068,J-PB-53390,Public,-71.19633836281515,48.42643758409047,POINT (-71.19633836281515 48.42643758409047)
37934,94068,J-JO-52573,Public,-71.26370678721442,48.416384888420694,POINT (-71.26370678721442 48.416384888420694)
37935,94068,C-PN-48533,Public,-71.06099541314094,48.45008641126437,POINT (-71.06099541314094 48.45008641126437)
37936,94068,C-PN-51002,Public,-71.07765447613066,48.45077297003076,POINT (-71.07765447613066 48.45077297003076)
37937,94068,L-59734,Public,-71.14088140223983,48.3418831082753,POINT (-71.14088140223983 48.3418831082753)
37938,94068,C-PE-46869,Public,-71.04979165273195,48.41362092127369,POINT (-71.04979165273195 48.41362092127369)
37939,94068,C-PO-49301,Public,-71.10562194379051,48.413444042189745,POINT (-71.10562194379051 48.413444042189745)
37940,94068,L-60928,Public,-71.11511547606842,48.30668944316027,POINT (-71.11511547606842 48.30668944316027)
37941,94068,J-PH-53381,Public,-71.19708214078584,48.41245412114418,POINT (-71.19708214078584 48.41245412114418)
37942,94068,C-PE-50607,Public,-71.03254739964717,48.42344688806599,POINT (-71.03254739964717 48.42344688806599)
